instance,status,solver_time,lb_time,lb,ub
./KPCG_instances/R10/BPPC_3_0_1.txt_0.9,feasible,30.0106,5.25,421,1411
./KPCG_instances/R10/BPPC_8_0_10.txt_0.9,feasible,30.0106,2.36714,383,1712
./KPCG_instances/R10/BPPC_3_0_10.txt_0.9,feasible,30.0097,6.57712,373,1359
./KPCG_instances/R10/BPPC_6_0_1.txt_0.9,feasible,0.0287803,0.00104138,344,1844
./KPCG_instances/R10/BPPC_7_0_1.txt_0.9,feasible,2.33808,0.0692631,314,1683
./KPCG_instances/R10/BPPC_5_0_10.txt_0.9,feasible,0.000975688,0.000113421,244,1658
./KPCG_instances/R10/BPPC_1_0_1.txt_0.9,feasible,0.0358027,0.00109314,273,1627
./KPCG_instances/R10/BPPC_5_0_1.txt_0.9,feasible,0.0012346,0.000750998,211,489
./KPCG_instances/R10/BPPC_8_0_1.txt_0.9,feasible,30.0108,3.34004,419,1753
./KPCG_instances/R10/BPPC_1_0_10.txt_0.9,feasible,0.03092,0.000233484,265,1955
./KPCG_instances/R10/BPPC_6_0_10.txt_0.9,feasible,0.0259219,0.000325622,283,2260
./KPCG_instances/R10/BPPC_4_0_1.txt_0.9,feasible,30.0122,10.0974,404,2035
./KPCG_instances/R10/BPPC_2_0_10.txt_0.9,feasible,2.2205,0.266923,322,1140
./KPCG_instances/R10/BPPC_2_0_1.txt_0.9,feasible,1.85953,0.0148697,312,1718
./KPCG_instances/R10/BPPC_7_0_10.txt_0.9,feasible,1.93867,0.0136724,316,1962
./KPCG_instances/R10/BPPC_4_0_10.txt_0.9,feasible,30.0102,1.96744,367,2366
./KPCG_instances/R1/BPPC_3_0_1.txt_0.9,feasible,0.0385045,0.0363299,320,384
./KPCG_instances/R1/BPPC_8_0_10.txt_0.9,feasible,0.0149228,0.000703855,290,348
./KPCG_instances/R1/BPPC_3_0_10.txt_0.9,feasible,0.00459931,0.00184302,324,394
./KPCG_instances/R1/BPPC_6_0_1.txt_0.9,feasible,0.000387599,0.000199451,287,318
./KPCG_instances/R1/BPPC_7_0_1.txt_0.9,feasible,0.00196205,0.00124586,278,313
./KPCG_instances/R1/BPPC_5_0_10.txt_0.9,feasible,0.000221447,0.000116855,244,286
./KPCG_instances/R1/BPPC_1_0_1.txt_0.9,feasible,0.000505264,0.000333075,266,293
./KPCG_instances/R1/BPPC_5_0_1.txt_0.9,feasible,0.000304411,8.1455e-05,195,294
./KPCG_instances/R1/BPPC_8_0_1.txt_0.9,feasible,0.0192587,0.0113922,292,337
./KPCG_instances/R1/BPPC_1_0_10.txt_0.9,feasible,0.000388808,0.000205993,265,322
./KPCG_instances/R1/BPPC_6_0_10.txt_0.9,feasible,0.000436517,0.000273695,283,310
./KPCG_instances/R1/BPPC_4_0_1.txt_0.9,feasible,0.0723219,0.0293926,358,459
./KPCG_instances/R1/BPPC_2_0_10.txt_0.9,feasible,0.0024555,0.000823419,277,398
./KPCG_instances/R1/BPPC_2_0_1.txt_0.9,feasible,0.00188002,0.00143887,274,346
./KPCG_instances/R1/BPPC_7_0_10.txt_0.9,feasible,0.00123249,0.000314572,280,325
./KPCG_instances/R1/BPPC_4_0_10.txt_0.9,feasible,0.111018,0.106877,363,406
./KPCG_instances/C3/BPPC_5_0_1.txt_0.1,feasible,30.0116,24.314,3103,3114
./KPCG_instances/C3/BPPC_3_0_1.txt_0.1,feasible,30.0371,14.1821,448,649
./KPCG_instances/C3/BPPC_1_0_10.txt_0.1,feasible,30.0249,22.2994,462,623
./KPCG_instances/C3/BPPC_8_0_1.txt_0.1,feasible,30.0434,20.933,2866,3119
./KPCG_instances/C3/BPPC_3_0_10.txt_0.1,feasible,30.0553,25.0951,449,650
./KPCG_instances/C3/BPPC_2_0_10.txt_0.1,feasible,30.038,21.401,440,635
./KPCG_instances/C3/BPPC_4_0_1.txt_0.1,feasible,30.0496,23.5628,425,666
./KPCG_instances/C3/BPPC_8_0_10.txt_0.1,feasible,30.028,20.9441,2871,3119
./KPCG_instances/C3/BPPC_6_0_1.txt_0.1,feasible,30.0197,28.8235,2928,3118
./KPCG_instances/C3/BPPC_7_0_1.txt_0.1,feasible,30.0315,5.60509,2873,3119
./KPCG_instances/C3/BPPC_7_0_10.txt_0.1,feasible,30.0256,22.8379,2905,3119
./KPCG_instances/C3/BPPC_2_0_1.txt_0.1,feasible,30.0331,22.9346,450,629
./KPCG_instances/C3/BPPC_4_0_10.txt_0.1,feasible,30.0407,5.43108,400,666
./KPCG_instances/C3/BPPC_6_0_10.txt_0.1,feasible,30.0156,27.3866,2916,3119
./KPCG_instances/C3/BPPC_1_0_1.txt_0.1,feasible,10.3349,10.2576,600,604
./KPCG_instances/C3/BPPC_5_0_10.txt_0.1,feasible,30.0197,19.868,3096,3115
./KPCG_instances/C1/BPPC_5_0_1.txt_0.1,feasible,2.51321,0.148477,1030,1036
./KPCG_instances/C1/BPPC_3_0_1.txt_0.1,feasible,30.0088,0.0031645,220,222
./KPCG_instances/C1/BPPC_1_0_10.txt_0.1,feasible,0.0305295,0.00255878,220,222
./KPCG_instances/C1/BPPC_8_0_1.txt_0.1,optimal,1.29113,4.8166e-05,1040,1040
./KPCG_instances/C1/BPPC_3_0_10.txt_0.1,feasible,30.0067,0.00502214,220,222
./KPCG_instances/C1/BPPC_2_0_10.txt_0.1,optimal,0.00043858,5.3553e-05,220,220
./KPCG_instances/C1/BPPC_4_0_1.txt_0.1,feasible,30.0398,11.6118,216,224
./KPCG_instances/C1/BPPC_8_0_10.txt_0.1,optimal,0.00500079,8.652e-05,1040,1040
./KPCG_instances/C1/BPPC_6_0_1.txt_0.1,feasible,30.0094,23.8781,1029,1037
./KPCG_instances/C1/BPPC_7_0_1.txt_0.1,optimal,0.0110118,2.5983e-05,1040,1040
./KPCG_instances/C1/BPPC_7_0_10.txt_0.1,optimal,0.000325526,2.3119e-05,1040,1040
./KPCG_instances/C1/BPPC_2_0_1.txt_0.1,optimal,0.000366747,4.065e-05,220,220
./KPCG_instances/C1/BPPC_4_0_10.txt_0.1,feasible,30.0301,0.125025,217,224
./KPCG_instances/C1/BPPC_6_0_10.txt_0.1,optimal,0.000212079,2.0091e-05,1040,1040
./KPCG_instances/C1/BPPC_1_0_1.txt_0.1,feasible,0.0171415,0.000225641,210,213
./KPCG_instances/C1/BPPC_5_0_10.txt_0.1,feasible,2.5523,0.225701,1030,1036
./KPCG_instances/R3/BPPC_5_0_1.txt_0.1,feasible,0.000332226,0.000274313,882,896
./KPCG_instances/R3/BPPC_3_0_1.txt_0.1,feasible,0.0304619,0.0298396,1539,1540
./KPCG_instances/R3/BPPC_1_0_10.txt_0.1,feasible,0.0239523,0.0238488,1130,1137
./KPCG_instances/R3/BPPC_8_0_1.txt_0.1,feasible,30.0352,10.0549,1058,1097
./KPCG_instances/R3/BPPC_3_0_10.txt_0.1,feasible,0.018181,0.016961,1419,1432
./KPCG_instances/R3/BPPC_2_0_10.txt_0.1,feasible,4.31485,4.3144,1337,1358
./KPCG_instances/R3/BPPC_4_0_1.txt_0.1,feasible,30.0303,22.256,1199,1681
./KPCG_instances/R3/BPPC_8_0_10.txt_0.1,feasible,30.0096,12.8992,1062,1084
./KPCG_instances/R3/BPPC_6_0_1.txt_0.1,optimal,0.00240896,0.00225131,958,958
./KPCG_instances/R3/BPPC_7_0_1.txt_0.1,feasible,0.0225535,0.0221706,1013,1022
./KPCG_instances/R3/BPPC_7_0_10.txt_0.1,feasible,0.160801,0.13441,1042,1060
./KPCG_instances/R3/BPPC_2_0_1.txt_0.1,feasible,0.0707251,0.0704404,1193,1199
./KPCG_instances/R3/BPPC_4_0_10.txt_0.1,feasible,1.34326,1.34132,1727,1737
./KPCG_instances/R3/BPPC_6_0_10.txt_0.1,feasible,0.000186496,7.1673e-05,999,1000
./KPCG_instances/R3/BPPC_1_0_1.txt_0.1,feasible,0.000540743,0.000430039,908,918
./KPCG_instances/R3/BPPC_5_0_10.txt_0.1,feasible,0.000190329,0.000109412,852,862
./KPCG_instances/C10/BPPC_5_0_1.txt_0.1,feasible,30.0154,17.6829,3364,10325
./KPCG_instances/C10/BPPC_3_0_1.txt_0.1,feasible,30.0299,14.0759,448,2082
./KPCG_instances/C10/BPPC_1_0_10.txt_0.1,feasible,30.0236,22.8259,462,1921
./KPCG_instances/C10/BPPC_8_0_1.txt_0.1,feasible,30.043,22.7019,3386,10397
./KPCG_instances/C10/BPPC_3_0_10.txt_0.1,feasible,30.0574,25.5639,449,2078
./KPCG_instances/C10/BPPC_2_0_10.txt_0.1,feasible,30.0325,22.3953,440,2003
./KPCG_instances/C10/BPPC_4_0_1.txt_0.1,feasible,30.0427,24.8318,425,2154
./KPCG_instances/C10/BPPC_8_0_10.txt_0.1,feasible,30.0406,17.1628,3391,10395
./KPCG_instances/C10/BPPC_6_0_1.txt_0.1,feasible,30.0198,25.4157,3714,10376
./KPCG_instances/C10/BPPC_7_0_1.txt_0.1,feasible,30.0268,5.06495,3653,10395
./KPCG_instances/C10/BPPC_7_0_10.txt_0.1,feasible,30.0239,14.2191,3426,10388
./KPCG_instances/C10/BPPC_2_0_1.txt_0.1,feasible,30.036,22.5813,450,1980
./KPCG_instances/C10/BPPC_4_0_10.txt_0.1,feasible,30.0454,5.59312,400,2169
./KPCG_instances/C10/BPPC_6_0_10.txt_0.1,feasible,30.0187,14.5528,3698,10376
./KPCG_instances/C10/BPPC_1_0_1.txt_0.1,feasible,30.0243,28.8745,550,1901
./KPCG_instances/C10/BPPC_5_0_10.txt_0.1,feasible,30.0241,15.072,3897,10331
./KPCG_instances/R10/BPPC_5_0_1.txt_0.1,feasible,30.0193,16.6933,1224,1910
./KPCG_instances/R10/BPPC_3_0_1.txt_0.1,feasible,30.0345,22.3553,1267,3989
./KPCG_instances/R10/BPPC_1_0_10.txt_0.1,feasible,30.0164,29.9958,1125,2566
./KPCG_instances/R10/BPPC_8_0_1.txt_0.1,feasible,30.0436,14.6409,1239,3360
./KPCG_instances/R10/BPPC_3_0_10.txt_0.1,feasible,30.0292,26.4884,1186,3726
./KPCG_instances/R10/BPPC_2_0_10.txt_0.1,feasible,30.028,13.4584,1238,3468
./KPCG_instances/R10/BPPC_4_0_1.txt_0.1,feasible,30.0372,5.20786,1141,4677
./KPCG_instances/R10/BPPC_8_0_10.txt_0.1,feasible,30.0506,10.2519,1142,3323
./KPCG_instances/R10/BPPC_6_0_1.txt_0.1,feasible,30.017,4.9363,1227,2548
./KPCG_instances/R10/BPPC_7_0_1.txt_0.1,feasible,30.0233,27.5684,1180,2839
./KPCG_instances/R10/BPPC_7_0_10.txt_0.1,feasible,30.0228,13.4353,1290,3067
./KPCG_instances/R10/BPPC_2_0_1.txt_0.1,feasible,30.0274,29.4916,1165,3145
./KPCG_instances/R10/BPPC_4_0_10.txt_0.1,feasible,30.0422,4.59949,1280,4924
./KPCG_instances/R10/BPPC_6_0_10.txt_0.1,feasible,30.0205,2.80914,1182,2592
./KPCG_instances/R10/BPPC_1_0_1.txt_0.1,feasible,30.0273,2.32752,910,2235
./KPCG_instances/R10/BPPC_5_0_10.txt_0.1,feasible,30.0221,5.17676,1066,2027
./KPCG_instances/R1/BPPC_5_0_1.txt_0.1,feasible,0.000486083,0.000130313,294,339
./KPCG_instances/R1/BPPC_3_0_1.txt_0.1,feasible,0.00119384,0.000578649,635,639
./KPCG_instances/R1/BPPC_1_0_10.txt_0.1,feasible,0.00011376,2.5961e-05,529,543
./KPCG_instances/R1/BPPC_8_0_1.txt_0.1,feasible,30.0099,2.19245,300,369
./KPCG_instances/R1/BPPC_3_0_10.txt_0.1,feasible,0.00196535,0.00120375,574,595
./KPCG_instances/R1/BPPC_2_0_10.txt_0.1,feasible,0.000447574,6.429e-05,570,581
./KPCG_instances/R1/BPPC_4_0_1.txt_0.1,feasible,0.00183472,0.000396558,657,668
./KPCG_instances/R1/BPPC_8_0_10.txt_0.1,feasible,30.012,0.0181491,298,372
./KPCG_instances/R1/BPPC_6_0_1.txt_0.1,feasible,0.0133846,0.000818735,300,356
./KPCG_instances/R1/BPPC_7_0_1.txt_0.1,feasible,0.88041,0.000251018,300,363
./KPCG_instances/R1/BPPC_7_0_10.txt_0.1,feasible,7.06187,0.672918,298,357
