instance,status,solver_time,lb_time,lb,ub
./KPCG_instances/R10/BPPC_3_0_1.txt_0.9,feasible,30.0109,3.47415,421,1321
./KPCG_instances/R10/BPPC_8_0_10.txt_0.9,feasible,30.0107,0.325548,383,1474
./KPCG_instances/R10/BPPC_3_0_10.txt_0.9,feasible,30.0104,2.85969,373,1295
./KPCG_instances/R10/BPPC_6_0_1.txt_0.9,optimal,0.108564,0.00216002,344,344
./KPCG_instances/R10/BPPC_7_0_1.txt_0.9,optimal,3.72673,0.000291844,314,314
./KPCG_instances/R10/BPPC_5_0_10.txt_0.9,optimal,0.00478762,0.000123131,244,244
./KPCG_instances/R10/BPPC_1_0_1.txt_0.9,optimal,0.119337,0.0137985,273,273
./KPCG_instances/R10/BPPC_5_0_1.txt_0.9,optimal,0.00563298,7.1168e-05,211,211
./KPCG_instances/R10/BPPC_8_0_1.txt_0.9,feasible,30.011,0.422776,419,1602
./KPCG_instances/R10/BPPC_1_0_10.txt_0.9,optimal,0.103665,0.000699741,265,265
./KPCG_instances/R10/BPPC_6_0_10.txt_0.9,optimal,0.104208,0.00180034,283,283
./KPCG_instances/R10/BPPC_4_0_1.txt_0.9,feasible,30.01,0.643387,435,2610
./KPCG_instances/R10/BPPC_2_0_10.txt_0.9,optimal,3.60355,0.117481,322,322
./KPCG_instances/R10/BPPC_2_0_1.txt_0.9,optimal,3.5007,0.0334808,312,312
./KPCG_instances/R10/BPPC_7_0_10.txt_0.9,optimal,3.51728,0.0862685,316,316
./KPCG_instances/R10/BPPC_4_0_10.txt_0.9,feasible,30.0068,1.36687,410,2649
./KPCG_instances/R1/BPPC_3_0_1.txt_0.9,optimal,1.96929,0.0407742,320,320
./KPCG_instances/R1/BPPC_8_0_10.txt_0.9,optimal,1.57041,0.00507481,290,290
./KPCG_instances/R1/BPPC_3_0_10.txt_0.9,optimal,0.52507,9.2857e-05,324,324
./KPCG_instances/R1/BPPC_6_0_1.txt_0.9,optimal,0.00560057,1.784e-05,287,287
./KPCG_instances/R1/BPPC_7_0_1.txt_0.9,optimal,0.119967,5.7708e-05,278,278
./KPCG_instances/R1/BPPC_5_0_10.txt_0.9,optimal,0.00125196,0.000156519,244,244
./KPCG_instances/R1/BPPC_1_0_1.txt_0.9,optimal,0.00758897,0.00093663,266,266
./KPCG_instances/R1/BPPC_5_0_1.txt_0.9,optimal,0.0021124,0.0002457,195,195
./KPCG_instances/R1/BPPC_8_0_1.txt_0.9,optimal,1.67698,0.102477,292,292
./KPCG_instances/R1/BPPC_1_0_10.txt_0.9,optimal,0.00684919,0.000810202,265,265
./KPCG_instances/R1/BPPC_6_0_10.txt_0.9,optimal,0.00685967,0.00133377,283,283
./KPCG_instances/R1/BPPC_4_0_1.txt_0.9,optimal,16.8025,0.375689,358,358
./KPCG_instances/R1/BPPC_2_0_10.txt_0.9,optimal,0.138727,0.000620345,277,277
./KPCG_instances/R1/BPPC_2_0_1.txt_0.9,optimal,0.0877778,0.000272196,274,274
./KPCG_instances/R1/BPPC_7_0_10.txt_0.9,optimal,0.0669296,0.000528474,280,280
./KPCG_instances/R1/BPPC_4_0_10.txt_0.9,optimal,11.8844,0.647148,363,363
./KPCG_instances/C3/BPPC_5_0_1.txt_0.1,optimal,0.250068,0.000910181,3110,3110
./KPCG_instances/C3/BPPC_3_0_1.txt_0.1,feasible,30.0132,0.001848,640,642
./KPCG_instances/C3/BPPC_1_0_10.txt_0.1,optimal,0.332595,8.0135e-05,610,610
./KPCG_instances/C3/BPPC_8_0_1.txt_0.1,feasible,30.0099,9.82842,2885,3119
./KPCG_instances/C3/BPPC_3_0_10.txt_0.1,feasible,30.0182,0.00563675,640,644
./KPCG_instances/C3/BPPC_2_0_10.txt_0.1,optimal,0.297983,0.000584674,630,630
./KPCG_instances/C3/BPPC_4_0_1.txt_0.1,feasible,30.0137,0.00220694,660,661
./KPCG_instances/C3/BPPC_8_0_10.txt_0.1,feasible,30.0105,3.72423,2891,3119
./KPCG_instances/C3/BPPC_6_0_1.txt_0.1,feasible,30.0384,22.0097,3041,3115
./KPCG_instances/C3/BPPC_7_0_1.txt_0.1,feasible,30.0186,12.4429,2904,3119
./KPCG_instances/C3/BPPC_7_0_10.txt_0.1,feasible,30.0255,7.57614,2924,3118
./KPCG_instances/C3/BPPC_2_0_1.txt_0.1,optimal,1.30879,0.00155302,620,620
./KPCG_instances/C3/BPPC_4_0_10.txt_0.1,feasible,30.0136,0.00331645,660,662
./KPCG_instances/C3/BPPC_6_0_10.txt_0.1,feasible,30.0387,21.9189,3067,3115
./KPCG_instances/C3/BPPC_1_0_1.txt_0.1,optimal,0.0349701,0.00157925,600,600
./KPCG_instances/C3/BPPC_5_0_10.txt_0.1,optimal,1.03062,0.000348791,3110,3110
./KPCG_instances/C1/BPPC_5_0_1.txt_0.1,optimal,0.106461,0.103595,1030,1030
./KPCG_instances/C1/BPPC_3_0_1.txt_0.1,optimal,0.507332,0.197486,220,220
./KPCG_instances/C1/BPPC_1_0_10.txt_0.1,optimal,0.00624386,0.000872341,220,220
./KPCG_instances/C1/BPPC_8_0_1.txt_0.1,optimal,6.002e-05,2.8693e-05,1040,1040
./KPCG_instances/C1/BPPC_3_0_10.txt_0.1,optimal,0.52722,0.52716,220,220
./KPCG_instances/C1/BPPC_2_0_10.txt_0.1,optimal,7.9517e-05,1.062e-05,220,220
./KPCG_instances/C1/BPPC_4_0_1.txt_0.1,feasible,30.0104,20.8832,217,223
./KPCG_instances/C1/BPPC_8_0_10.txt_0.1,optimal,7.012e-05,3.7165e-05,1040,1040
./KPCG_instances/C1/BPPC_6_0_1.txt_0.1,optimal,3.05384,3.0532,1030,1030
./KPCG_instances/C1/BPPC_7_0_1.txt_0.1,optimal,4.7588e-05,3.4272e-05,1040,1040
./KPCG_instances/C1/BPPC_7_0_10.txt_0.1,optimal,2.6531e-05,2.3182e-05,1040,1040
./KPCG_instances/C1/BPPC_2_0_1.txt_0.1,optimal,5.2861e-05,2.329e-05,220,220
./KPCG_instances/C1/BPPC_4_0_10.txt_0.1,feasible,30.0107,2.05756,216,223
./KPCG_instances/C1/BPPC_6_0_10.txt_0.1,optimal,1.0856e-05,3.961e-06,1040,1040
./KPCG_instances/C1/BPPC_1_0_1.txt_0.1,optimal,0.00462006,0.000800821,210,210
./KPCG_instances/C1/BPPC_5_0_10.txt_0.1,optimal,0.114432,0.114367,1030,1030
./KPCG_instances/R3/BPPC_5_0_1.txt_0.1,optimal,0.000192349,0.000139294,882,882
./KPCG_instances/R3/BPPC_3_0_1.txt_0.1,optimal,0.142803,0.142701,1539,1539
./KPCG_instances/R3/BPPC_1_0_10.txt_0.1,optimal,0.00337683,9.2979e-05,1130,1130
./KPCG_instances/R3/BPPC_8_0_1.txt_0.1,feasible,30.0128,28.4058,1070,1074
./KPCG_instances/R3/BPPC_3_0_10.txt_0.1,optimal,0.0886502,0.0554643,1419,1419
./KPCG_instances/R3/BPPC_2_0_10.txt_0.1,optimal,0.162958,0.113405,1337,1337
./KPCG_instances/R3/BPPC_4_0_1.txt_0.1,optimal,8.42177,1.00953,1621,1621
./KPCG_instances/R3/BPPC_8_0_10.txt_0.1,optimal,8.81832,4.48223,1064,1064
./KPCG_instances/R3/BPPC_6_0_1.txt_0.1,optimal,0.000379765,5.988e-05,958,958
./KPCG_instances/R3/BPPC_7_0_1.txt_0.1,optimal,0.0115181,0.00573936,1013,1013
./KPCG_instances/R3/BPPC_7_0_10.txt_0.1,optimal,0.191105,0.166643,1042,1042
./KPCG_instances/R3/BPPC_2_0_1.txt_0.1,optimal,0.0203802,8.6573e-05,1193,1193
./KPCG_instances/R3/BPPC_4_0_10.txt_0.1,optimal,0.76194,0.761793,1727,1727
./KPCG_instances/R3/BPPC_6_0_10.txt_0.1,optimal,0.000368949,8.33e-06,999,999
./KPCG_instances/R3/BPPC_1_0_1.txt_0.1,optimal,0.00220927,0.00141911,908,908
./KPCG_instances/R3/BPPC_5_0_10.txt_0.1,optimal,0.000316349,3.982e-06,852,852
./KPCG_instances/C10/BPPC_5_0_1.txt_0.1,feasible,30.3768,1.0547,8307,10284
./KPCG_instances/C10/BPPC_3_0_1.txt_0.1,feasible,30.0208,6.3302,1916,2058
./KPCG_instances/C10/BPPC_1_0_10.txt_0.1,feasible,30.089,0.278048,1800,1857
./KPCG_instances/C10/BPPC_8_0_1.txt_0.1,feasible,30.0226,3.56238,10380,10396
./KPCG_instances/C10/BPPC_3_0_10.txt_0.1,feasible,30.0236,3.21058,1920,2057
./KPCG_instances/C10/BPPC_2_0_10.txt_0.1,feasible,30.0436,0.382004,1860,1974
./KPCG_instances/C10/BPPC_4_0_1.txt_0.1,feasible,30.0132,0.377752,1960,2141
./KPCG_instances/C10/BPPC_8_0_10.txt_0.1,feasible,30.0189,0.315014,10380,10393
